client_id,ndc,lottery_winner,book_date,cottage,arrival,departure,days,weeks,extra_days,persons,total_days_person,season,nights_w,dayprice_w,weekprice_w,nights_d,dayprice_d,painting_week,discount,discount_euro,early_booking_discount,cottage_total,extra_bed,cleaning,phone,internet,other_charges,final_total,date_deposit_25_perct,deposit_25_perct,date_rest,rest_75_perct,arrival_week_day,departure_week_day
339,0.0,0.0,2016-04-30,Casa Valorosa,2016-05-07,2016-05-16,9.0,0.0,9.0,2.0,18.0,mid,0.0,0.0,0.0,0.0,81.8,0.0,0.0,0.0,0.0,736.1999999999999,0.0,60.0,0.0,8.0,0.0,736.1999999999999,2016-04-30,110.43,2016-06-06,625.77,5.0,0.0
340,0.0,0.0,2016-04-15,Casa Marcanta,2016-04-25,2016-05-02,7.0,0.0,7.0,4.0,28.0,mid,0.0,0.0,0.0,0.0,81.8,0.0,0.0,81.8,0.0,490.8,0.0,60.0,0.0,28.0,0.0,490.8,2016-04-15,73.62,2016-05-25,417.18,0.0,0.0
341,0.0,0.0,2016-04-22,Casa Boa,2016-04-30,2016-05-07,7.0,0.0,7.0,5.0,35.0,mid,0.0,0.0,0.0,0.0,81.8,0.0,0.0,81.8,0.0,490.8,0.0,60.0,0.0,28.0,25.0,490.8,2016-04-22,73.62,2016-05-30,417.18,5.0,5.0
342,0.0,0.0,2016-03-03,Casa Valorosa,2016-03-13,2016-03-20,7.0,0.0,7.0,2.0,14.0,mid,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,714.0,0.0,60.0,0.0,0.0,0.0,774.0,2000-01-01,0.0,2016-03-03,774.0,6.0,6.0
343,0.0,0.0,2016-03-09,Casa Basta,2016-03-31,2016-04-03,3.0,0.0,3.0,1.0,3.0,mid,0.0,0.0,0.0,0.0,55.0,80.0,0.0,0.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,245.0,2000-01-01,0.0,2016-03-09,245.0,3.0,6.0
344,0.0,0.0,2016-04-29,Casa Marcanta,2016-05-06,2016-05-16,10.0,0.0,10.0,2.0,20.0,mid,0.0,0.0,0.0,0.0,81.8,0.0,0.0,0.0,0.0,818.0,0.0,60.0,0.0,36.0,0.0,818.0,2016-04-29,122.7,2016-06-05,695.3,4.0,0.0
161,0.0,0.0,2016-03-14,Casa Boa and Casa Marcanta,2016-10-13,2016-10-21,15.0,0.0,15.0,0.0,0.0,mid,0.0,0.0,0.0,0.0,102.0,0.0,0.0,153.0,0.0,1377.0,0.0,120.0,0.0,60.0,0.0,1497.0,2016-03-14,351.31,2016-09-07,1145.69,3.0,4.0
346,0.0,0.0,2016-06-03,Casa Marcanta,2016-06-10,2016-06-24,14.0,8.0,6.0,2.0,28.0,high/mid,0.0,0.0,81.8,0.0,106.0,0.0,0.0,0.0,0.0,1290.4,0.0,60.0,0.0,0.0,0.0,1290.4,2016-06-03,193.56,2016-07-10,1096.8400000000001,4.0,4.0
342,0.0,0.0,2016-03-12,Casa Valorosa,2016-03-12,2016-03-13,1.0,0.0,1.0,0.0,0.0,mid,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,32.0,0.0,102.0,2000-01-01,0.0,2016-03-20,102.0,5.0,6.0
347,0.0,0.0,2016-04-27,Casa Basta,2016-05-04,2016-05-11,7.0,0.0,7.0,7.0,49.0,mid,0.0,0.0,0.0,0.0,112.0,0.0,0.0,112.0,0.0,672.0,0.0,0.0,0.0,0.0,0.0,672.0,2016-04-27,100.8,2016-06-03,571.2,2.0,2.0
348,0.0,0.0,2016-04-01,Casa Marcanta,2016-10-06,2016-10-13,7.0,0.0,7.0,1.0,7.0,mid,0.0,0.0,0.0,0.0,0.0,714.0,0.0,0.0,0.0,714.0,0.0,0.0,0.0,0.0,0.0,714.0,2016-04-01,178.5,2016-09-07,535.5,3.0,3.0
411,0.0,0.0,2016-04-21,Casa Boa,2016-09-09,2016-09-25,16.0,0.0,16.0,3.0,48.0,mid,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,1632.0,0.0,60.0,0.0,64.0,0.0,1692.0,2016-04-21,423.0,2016-08-06,1269.0,4.0,6.0
350,0.0,0.0,2016-05-19,Casa Basta,2016-07-02,2016-07-09,7.0,0.0,7.0,5.0,35.0,high,0.0,0.0,0.0,0.0,175.0,0.0,0.0,0.0,0.0,1225.0,0.0,60.0,0.0,0.0,0.0,1285.0,2000-01-01,0.0,2016-05-19,1285.0,5.0,5.0
351,0.0,0.0,2016-05-23,Casa Valorosa,2016-08-12,2016-08-16,4.0,0.0,4.0,4.0,16.0,high,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,500.0,0.0,60.0,0.0,0.0,0.0,560.0,2016-05-23,140.0,2016-07-14,420.0,4.0,1.0
352,0.0,0.0,2016-06-01,Casa Basta,2016-07-10,2016-07-17,7.0,0.0,7.0,4.0,28.0,high,0.0,0.0,0.0,0.0,175.0,0.0,0.0,0.0,0.0,1225.0,0.0,60.0,0.0,28.0,0.0,1285.0,2000-01-01,0.0,2016-06-01,1285.0,6.0,6.0
353,0.0,0.0,2016-06-19,Casa Basta,2016-07-17,2016-07-24,7.0,0.0,7.0,4.0,28.0,high,0.0,0.0,0.0,0.0,175.0,0.0,0.0,183.75,0.0,1041.25,0.0,60.0,0.0,28.0,0.0,1041.25,2000-01-01,0.0,2016-06-19,1041.25,6.0,6.0
354,0.0,0.0,2016-06-03,Casa Boa,2016-06-10,2016-06-17,7.0,0.0,7.0,2.0,14.0,mid,0.0,0.0,0.0,0.0,81.8,0.0,0.0,81.8,0.0,490.8,0.0,60.0,0.0,28.0,0.0,490.8,2016-06-03,73.62,2016-07-17,417.18,4.0,4.0
355,0.0,0.0,2016-06-27,Casa Valorosa,2016-07-02,2016-07-16,14.0,0.0,14.0,2.0,28.0,high,0.0,0.0,0.0,0.0,125.0,0.0,0.0,175.0,0.0,1575.0,0.0,60.0,0.0,56.0,0.0,1635.0,2000-01-01,0.0,2016-06-27,1635.0,5.0,5.0
356,0.0,0.0,2016-09-08,Casa Marcanta,2016-09-16,2016-09-26,10.0,0.0,10.0,2.0,20.0,mid,0.0,0.0,0.0,0.0,81.8,0.0,0.0,0.0,0.0,818.0,0.0,60.0,0.0,40.0,0.0,818.0,2016-09-08,122.69999999999999,2016-10-07,695.3,4.0,0.0
357,0.0,0.0,2016-07-06,Casa Valorosa,2016-10-19,2016-10-24,5.0,0.0,5.0,4.0,20.0,mid,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,510.0,0.0,60.0,0.0,0.0,0.0,570.0,2016-07-06,142.5,2016-09-12,427.5,2.0,0.0
358,0.0,0.0,2016-07-19,Casa Marcanta,2016-10-06,2016-10-13,7.0,0.0,7.0,1.0,7.0,mid,0.0,0.0,0.0,0.0,0.0,1428.0,0.0,0.0,0.0,1428.0,0.0,0.0,0.0,0.0,0.0,1428.0,2016-07-19,357.0,2016-09-19,1071.0,3.0,3.0
359,0.0,0.0,2016-07-18,Casa Valorosa,2016-09-21,2016-10-01,10.0,0.0,10.0,2.0,20.0,mid,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,1020.0,0.0,60.0,0.0,40.0,0.0,1080.0,2016-07-18,270.0,2016-08-23,810.0,2.0,5.0
360,0.0,0.0,2016-07-25,Casa Marcanta,2016-09-10,2016-09-15,5.0,0.0,5.0,2.0,10.0,mid,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,510.0,0.0,60.0,0.0,20.0,0.0,570.0,2016-07-25,142.5,2016-08-22,427.5,5.0,3.0
361,0.0,0.0,2016-08-26,Casa Valorosa,2016-09-05,2016-09-09,4.0,0.0,4.0,2.0,8.0,mid,0.0,0.0,0.0,0.0,81.8,0.0,0.0,0.0,0.0,327.2,0.0,60.0,0.0,16.0,0.0,327.2,2016-08-26,49.08,2016-10-05,278.12,0.0,4.0
1,0.0,0.0,2016-11-21,Casa Boa,2016-12-22,2017-01-05,14.0,4.0,10.0,2.0,28.0,high/low,0.0,0.0,80.0,0.0,125.0,0.0,0.0,157.0,0.0,1413.0,0.0,60.0,0.0,0.0,0.0,1473.0,2016-11-21,398.63,2016-11-24,1074.37,3.0,3.0
362,0.0,0.0,2016-09-01,Casa Basta,2016-09-12,2016-09-21,9.0,0.0,9.0,3.0,27.0,mid,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,1008.0,0.0,60.0,0.0,36.0,0.0,1008.0,2016-09-01,151.2,2016-09-28,856.8,0.0,2.0
363,0.0,0.0,2016-09-01,Casa Basta,2016-09-02,2016-09-12,10.0,1.0,9.0,2.0,20.0,high/mid,0.0,0.0,148.0,0.0,112.0,0.0,0.0,0.0,0.0,1156.0,0.0,60.0,0.0,40.0,0.0,1156.0,2016-09-01,173.4,2016-10-02,982.6,4.0,0.0
364,0.0,0.0,2016-08-18,Casa Boa,2016-08-29,2016-09-05,7.0,5.0,2.0,4.0,28.0,high/mid,0.0,0.0,102.0,0.0,81.8,0.0,0.0,0.0,0.0,673.6,0.0,60.0,0.0,28.0,0.0,673.6,2000-01-01,0.0,2016-08-18,673.6,0.0,0.0
365,0.0,0.0,2016-09-15,Casa Marcanta,2016-09-26,2016-10-03,7.0,0.0,7.0,2.0,14.0,mid,0.0,0.0,0.0,0.0,81.8,0.0,0.0,0.0,0.0,572.6,0.0,60.0,0.0,28.0,0.0,572.6,2016-09-15,85.89,2016-10-26,486.71000000000004,0.0,0.0
366,0.0,0.0,2016-09-05,Casa Marcanta,2016-09-05,2016-09-10,5.0,0.0,5.0,8.0,40.0,mid,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,510.0,0.0,60.0,0.0,20.0,25.0,595.0,2000-01-01,0.0,2016-09-05,595.0,0.0,5.0
367,0.0,0.0,2016-10-10,Casa Boa,2016-10-17,2016-10-28,11.0,0.0,11.0,2.0,22.0,mid,0.0,0.0,0.0,0.0,81.8,0.0,0.0,0.0,0.0,899.8,0.0,60.0,0.0,44.0,0.0,899.8,2016-10-10,134.97,2016-11-25,764.8299999999999,0.0,4.0
368,0.0,0.0,2016-09-20,Casa Boa,2016-09-25,2016-09-29,4.0,0.0,4.0,4.0,16.0,mid,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,408.0,0.0,60.0,0.0,16.0,0.0,468.0,2000-01-01,0.0,2016-09-20,468.0,6.0,3.0
369,0.0,0.0,2016-09-19,Casa Valorosa,2017-08-05,2017-08-12,7.0,0.0,7.0,5.0,35.0,high,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,875.0,0.0,60.0,0.0,0.0,25.0,960.0,2016-09-19,218.75,2017-07-08,741.25,5.0,5.0
370,0.0,0.0,2016-09-19,Casa Boa,2017-08-01,2017-08-08,7.0,0.0,7.0,4.0,28.0,high,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,875.0,0.0,60.0,0.0,0.0,0.0,935.0,2016-09-19,233.75,2017-07-04,701.25,1.0,1.0
327,0.0,0.0,2016-09-20,Casa Valorosa,2017-07-19,2017-07-31,12.0,0.0,12.0,2.0,24.0,high,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,1500.0,0.0,60.0,0.0,0.0,0.0,1560.0,2016-09-20,390.0,2017-06-21,1170.0,2.0,0.0
372,0.0,0.0,2016-09-23,Casa Marcanta,2016-10-21,2016-10-31,10.0,0.0,10.0,3.0,30.0,mid,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,1020.0,0.0,60.0,0.0,40.0,0.0,1080.0,2000-01-01,0.0,2016-09-23,1080.0,4.0,0.0
373,0.0,0.0,2016-12-23,Casa Valorosa,2016-12-28,2017-01-04,7.0,0.0,7.0,2.0,14.0,high,0.0,0.0,0.0,0.0,110.0,0.0,0.0,110.0,0.0,660.0,0.0,0.0,0.0,0.0,0.0,660.0,2016-12-23,99.0,2017-01-27,561.0,2.0,2.0
379,0.0,0.0,2016-10-21,Casa Basta,2017-04-22,2017-04-29,7.0,0.0,7.0,6.0,42.0,mid,0.0,0.0,0.0,0.0,144.0,0.0,28.0,24.5,0.0,955.5,0.0,60.0,0.0,0.0,0.0,1015.5,2016-10-21,253.875,2017-03-25,761.625,5.0,5.0
380,0.0,0.0,2016-11-11,Casa Marcanta,2017-01-20,2017-01-23,3.0,0.0,3.0,3.0,9.0,low,0.0,0.0,0.0,0.0,82.0,0.0,0.0,24.6,0.0,221.4,0.0,60.0,0.0,0.0,0.0,281.4,2016-11-11,70.35,2016-12-23,201.04999999999998,4.0,0.0
374,0.0,0.0,2016-11-30,Casa Marcanta,2016-12-26,2017-01-03,8.0,2.0,6.0,5.0,40.0,high/low,0.0,0.0,82.0,0.0,125.0,0.0,0.0,0.0,0.0,914.0,0.0,60.0,0.0,0.0,0.0,974.0,2000-01-01,0.0,2016-11-30,974.0,0.0,1.0
214,0.0,0.0,2016-12-12,Casa Marcanta,2017-07-12,2017-07-26,14.0,0.0,14.0,4.0,56.0,high,0.0,0.0,0.0,0.0,129.0,0.0,56.0,175.0,0.0,1575.0,0.0,60.0,0.0,0.0,0.0,1635.0,2016-12-12,408.75,2017-06-14,1226.25,2.0,2.0
382,0.0,0.0,2016-12-13,Casa Basta,2017-08-06,2017-08-20,14.0,0.0,14.0,5.0,70.0,high,0.0,0.0,0.0,0.0,180.0,0.0,0.0,70.0,0.0,2450.0,0.0,60.0,0.0,0.0,0.0,2510.0,2016-12-13,627.5,2017-07-09,1882.5,6.0,6.0
383,0.0,0.0,2016-12-16,Casa Boa,2017-08-14,2017-08-28,14.0,0.0,14.0,4.0,56.0,high,0.0,0.0,0.0,0.0,129.0,0.0,0.0,56.0,0.0,1750.0,0.0,60.0,0.0,0.0,0.0,1810.0,2016-12-16,452.5,2017-07-17,1357.5,0.0,0.0
376,0.0,0.0,2016-12-19,Casa Marcanta,2017-07-27,2017-08-10,14.0,0.0,14.0,0.0,0.0,high,0.0,0.0,0.0,0.0,129.0,0.0,0.0,56.0,0.0,1750.0,0.0,60.0,0.0,0.0,0.0,1810.0,2016-12-19,452.5,2017-07-13,1357.5,3.0,3.0
214,0.0,0.0,2016-12-12,Casa Marcanta,2017-07-12,2017-07-26,14.0,0.0,14.0,4.0,56.0,high,0.0,0.0,0.0,0.0,129.0,0.0,56.0,175.0,0.0,1575.0,0.0,60.0,0.0,0.0,0.0,1635.0,2016-12-12,408.75,2017-06-12,1226.25,2.0,2.0
1,0.0,0.0,2017-05-31,Casa Boa,2017-07-07,2017-07-28,21.0,0.0,21.0,2.0,42.0,high,0.0,0.0,0.0,0.0,129.0,0.0,84.0,262.5,0.0,2362.5,0.0,60.0,0.0,84.0,0.0,2422.5,2000-01-01,0.0,2017-05-31,2422.5,4.0,4.0
376,0.0,0.0,2016-12-19,Casa Marcanta,2017-07-26,2017-08-09,14.0,0.0,14.0,5.0,70.0,high,0.0,0.0,0.0,0.0,129.0,0.0,0.0,56.0,0.0,1750.0,0.0,60.0,0.0,56.0,0.0,1810.0,2016-12-19,452.5,2017-06-26,1357.5,2.0,2.0
369,0.0,0.0,2016-09-19,Casa Valorosa,2017-08-05,2017-08-12,7.0,0.0,7.0,5.0,35.0,high,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,875.0,0.0,60.0,0.0,28.0,25.0,960.0,2016-09-19,218.75,2017-07-08,741.25,5.0,5.0
377,0.0,0.0,2016-09-19,Casa Boa,2017-08-01,2017-08-08,7.0,0.0,7.0,4.0,28.0,high,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,875.0,0.0,60.0,0.0,28.0,0.0,935.0,2016-09-19,233.75,2017-07-10,701.25,1.0,1.0
378,0.0,0.0,2016-09-20,Casa Valorosa,2017-07-24,2017-08-05,12.0,0.0,12.0,2.0,24.0,high,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,1500.0,0.0,60.0,0.0,48.0,0.0,1560.0,2016-09-20,390.0,2017-06-19,1170.0,0.0,5.0
379,0.0,0.0,2016-10-21,Casa Basta,2017-04-22,2017-04-29,7.0,0.0,7.0,6.0,42.0,mid,0.0,0.0,0.0,0.0,144.0,0.0,28.0,24.5,0.0,955.5,0.0,60.0,0.0,28.0,0.0,1015.5,2016-10-21,253.875,2017-04-03,761.62,5.0,5.0
380,0.0,0.0,2016-11-11,Casa Marcanta,2017-01-20,2017-01-23,3.0,0.0,3.0,3.0,9.0,low,0.0,0.0,0.0,0.0,82.0,0.0,0.0,24.6,0.0,221.4,0.0,60.0,0.0,0.0,0.0,281.4,2016-11-11,70.35,2016-12-19,201.04999999999998,4.0,0.0
258,0.0,0.0,2017-02-23,Casa Valorosa,2017-06-01,2017-06-15,14.0,0.0,14.0,2.0,28.0,mid,0.0,0.0,0.0,0.0,105.0,0.0,0.0,42.0,0.0,1428.0,0.0,60.0,0.0,56.0,0.0,1488.0,2000-01-01,0.0,2017-02-23,1488.0,3.0,3.0
382,0.0,0.0,2016-12-13,Casa Basta,2017-08-06,2017-08-20,14.0,0.0,14.0,5.0,70.0,high,0.0,0.0,0.0,0.0,180.0,0.0,0.0,70.0,0.0,2450.0,0.0,60.0,0.0,56.0,0.0,2510.0,2016-12-13,627.5,2017-07-19,1882.5,6.0,6.0
383,0.0,0.0,2016-12-16,Casa Boa,2017-08-14,2017-08-28,14.0,0.0,14.0,4.0,56.0,high,0.0,0.0,0.0,0.0,129.0,0.0,0.0,56.0,0.0,1750.0,0.0,60.0,0.0,56.0,0.0,1810.0,2016-12-16,452.5,2017-07-12,1357.5,0.0,0.0
384,0.0,0.0,2017-04-16,Casa Boa,2017-04-23,2017-05-05,12.0,0.0,12.0,5.0,60.0,mid,0.0,0.0,0.0,0.0,85.0,0.0,0.0,85.0,0.0,935.0,0.0,60.0,0.0,48.0,0.0,935.0,2017-04-16,140.25,2017-06-04,794.75,6.0,4.0
385,0.0,0.0,2017-01-03,Casa Marcanta,2017-08-21,2017-08-28,7.0,0.0,7.0,4.0,28.0,high,0.0,0.0,0.0,0.0,129.0,0.0,0.0,28.0,0.0,875.0,0.0,60.0,0.0,0.0,0.0,935.0,2017-01-03,233.75,2017-07-11,701.25,0.0,0.0
386,0.0,0.0,2017-01-05,Casa Marcanta,2017-04-13,2017-04-20,7.0,0.0,7.0,1.0,7.0,mid,0.0,0.0,0.0,0.0,0.0,732.0,0.0,18.0,0.0,714.0,0.0,0.0,0.0,0.0,0.0,178.5,2017-01-05,178.5,2000-01-01,0.0,3.0,3.0
387,0.0,0.0,2017-08-14,Casa Valorosa,2017-08-21,2017-08-30,9.0,0.0,9.0,4.0,36.0,high,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,1008.0,0.0,60.0,0.0,36.0,0.0,1008.0,2017-08-14,151.2,2017-09-29,856.8,0.0,2.0
388,0.0,0.0,2017-04-17,Casa Marcanta,2017-04-24,2017-05-05,11.0,0.0,11.0,2.0,22.0,mid,0.0,0.0,0.0,0.0,85.0,0.0,0.0,85.0,0.0,850.0,0.0,60.0,0.0,0.0,0.0,850.0,2017-04-17,127.5,2017-06-04,722.5,0.0,4.0
389,0.0,0.0,2017-01-09,Casa Marcanta,2017-04-13,2017-04-20,7.0,0.0,7.0,1.0,7.0,mid,0.0,0.0,0.0,0.0,0.0,732.0,0.0,18.0,0.0,714.0,0.0,0.0,0.0,0.0,0.0,714.0,2017-01-09,178.5,2017-03-10,535.5,3.0,3.0
390,0.0,0.0,2017-04-20,Casa Marcanta,2017-04-20,2017-04-21,1.0,0.0,1.0,1.0,1.0,mid,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,2000-01-01,0.0,2017-04-21,25.0,3.0,4.0
391,0.0,0.0,2017-01-16,Casa Marcanta,2017-08-11,2017-08-21,10.0,0.0,10.0,4.0,40.0,high,0.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,1290.0,0.0,60.0,0.0,40.0,0.0,1350.0,2017-01-16,337.5,2017-03-20,1012.5,4.0,0.0
392,0.0,0.0,2017-01-26,Casa Basta,2017-07-24,2017-07-31,7.0,0.0,7.0,4.0,28.0,high,0.0,0.0,0.0,0.0,180.0,0.0,0.0,126.0,0.0,1134.0,0.0,60.0,0.0,28.0,0.0,1194.0,2017-01-26,298.5,2017-06-26,895.5,0.0,0.0
269,0.0,0.0,2017-01-18,Casa Marcanta,2017-04-14,2017-04-21,7.0,0.0,7.0,1.0,7.0,mid,0.0,0.0,0.0,0.0,0.0,732.0,0.0,18.0,0.0,714.0,0.0,0.0,0.0,0.0,0.0,714.0,2017-01-18,178.5,2017-03-20,535.5,4.0,4.0
394,0.0,0.0,2017-01-23,Casarão Novo,2017-07-23,2017-08-06,14.0,0.0,14.0,4.0,56.0,high,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,2800.0,0.0,60.0,0.0,56.0,0.0,2860.0,2017-01-23,715.0,2017-06-20,2145.0,6.0,6.0
395,0.0,0.0,2017-01-26,Casa Boa,2017-04-12,2017-04-23,11.0,0.0,11.0,2.0,22.0,mid,0.0,0.0,0.0,0.0,0.0,1464.0,0.0,36.0,0.0,1428.0,0.0,0.0,0.0,0.0,200.0,1628.0,2017-01-26,407.0,2017-03-03,1221.0,2.0,6.0
396,0.0,0.0,2017-01-25,Casa Boa and Casa Valorosa,2017-08-08,2017-08-18,10.0,0.0,10.0,5.0,50.0,high,0.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,1290.0,0.0,60.0,0.0,40.0,0.0,1350.0,2017-01-25,337.5,2017-06-19,1012.5,1.0,4.0
397,0.0,0.0,2017-04-22,Casa Valorosa,2017-04-29,2017-05-06,7.0,0.0,7.0,2.0,14.0,mid,0.0,0.0,0.0,0.0,85.0,0.0,0.0,85.0,0.0,510.0,0.0,60.0,0.0,4.0,0.0,510.0,2017-04-22,76.5,2017-06-05,433.5,5.0,5.0
398,0.0,0.0,2017-02-02,Casa Boa,2017-10-05,2017-10-12,7.0,0.0,7.0,1.0,7.0,mid,0.0,0.0,0.0,0.0,0.0,350.0,0.0,0.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,350.0,2017-02-02,87.5,2017-09-15,262.5,3.0,3.0
399,0.0,0.0,2017-02-07,Casa Boa,2017-10-05,2017-10-12,7.0,0.0,7.0,1.0,7.0,mid,0.0,0.0,0.0,0.0,0.0,350.0,0.0,0.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,350.0,2017-02-07,87.5,2017-09-15,262.5,3.0,3.0
400,0.0,0.0,2017-03-28,Casa Boa,2017-10-05,2017-10-12,7.0,0.0,7.0,1.0,7.0,mid,0.0,0.0,0.0,0.0,0.0,495.0,0.0,0.0,0.0,495.0,0.0,0.0,0.0,0.0,0.0,495.0,2017-03-28,123.75,2017-09-18,371.25,3.0,3.0
401,0.0,0.0,2017-02-13,Casa Marcanta,2017-10-05,2017-10-12,7.0,0.0,7.0,1.0,7.0,mid,0.0,0.0,0.0,0.0,0.0,650.0,0.0,0.0,0.0,650.0,0.0,0.0,0.0,0.0,0.0,162.5,2017-02-13,162.5,2000-01-01,0.0,3.0,3.0
402,0.0,0.0,2017-02-06,Casa Marcanta,2017-10-05,2017-10-12,7.0,0.0,7.0,1.0,7.0,mid,0.0,0.0,0.0,0.0,0.0,650.0,0.0,0.0,0.0,650.0,0.0,0.0,0.0,0.0,0.0,650.0,2017-02-06,162.5,2017-09-18,487.5,3.0,3.0
403,0.0,0.0,2017-02-02,Casa Basta,2017-10-05,2017-10-12,7.0,0.0,7.0,1.0,7.0,mid,0.0,0.0,0.0,0.0,0.0,350.0,0.0,0.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,350.0,2000-01-01,0.0,2017-02-02,350.0,3.0,3.0
404,0.0,0.0,2017-02-07,Casa Basta,2017-10-05,2017-10-12,7.0,0.0,7.0,1.0,7.0,mid,0.0,0.0,0.0,0.0,0.0,650.0,0.0,0.0,0.0,650.0,0.0,0.0,0.0,0.0,50.0,650.0,2017-02-07,175.0,2017-02-07,475.0,3.0,3.0
405,0.0,0.0,2017-02-03,Casa Boa,2017-02-06,2017-02-10,4.0,0.0,4.0,2.0,8.0,low,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,328.0,0.0,60.0,0.0,16.0,0.0,388.0,2000-01-01,0.0,2017-02-03,388.0,0.0,4.0
252,0.0,0.0,2017-02-08,Casa Marcanta,2017-06-22,2017-06-29,7.0,0.0,7.0,3.0,21.0,high,0.0,0.0,0.0,0.0,129.0,0.0,0.0,225.75,0.0,677.25,0.0,60.0,0.0,28.0,0.0,737.25,2017-02-08,184.3125,2017-05-19,552.9375,3.0,3.0
407,0.0,0.0,2017-02-07,Casa Marcanta,2017-07-03,2017-07-11,8.0,0.0,8.0,4.0,32.0,high,0.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,1032.0,0.0,60.0,0.0,40.0,0.0,1092.0,2017-02-07,273.0,2017-05-18,819.0,0.0,1.0
408,0.0,0.0,2017-02-08,Casa Boa,2017-09-20,2017-10-03,13.0,0.0,13.0,2.0,26.0,mid,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,1365.0,0.0,60.0,0.0,0.0,0.0,1425.0,2017-02-08,360.0,2017-08-23,1065.0,2.0,1.0
409,0.0,0.0,2017-07-05,Casa Basta,2017-07-12,2017-07-24,12.0,0.0,12.0,4.0,48.0,high,0.0,0.0,0.0,0.0,154.0,0.0,0.0,0.0,0.0,1848.0,0.0,60.0,0.0,48.0,0.0,1848.0,2017-07-05,277.2,2017-08-23,1570.8,2.0,0.0
204,0.0,0.0,2017-02-20,Casa Boa,2017-03-11,2017-03-19,8.0,0.0,8.0,2.0,16.0,mid,0.0,0.0,0.0,0.0,105.0,0.0,0.0,210.0,0.0,630.0,0.0,60.0,0.0,40.0,0.0,690.0,2000-01-01,0.0,2017-02-20,690.0,5.0,6.0
411,0.0,1.0,2017-02-20,Casa Valorosa,2017-06-18,2017-06-25,7.0,0.0,7.0,3.0,21.0,high,0.0,0.0,0.0,0.0,129.0,0.0,0.0,735.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,168.0,2000-01-01,0.0,2017-02-20,168.0,6.0,6.0
412,0.0,0.0,2017-02-21,Casarão Novo,2017-08-12,2017-08-19,7.0,0.0,7.0,4.0,28.0,high,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,1400.0,0.0,60.0,0.0,28.0,0.0,1460.0,2017-02-21,365.0,2017-07-15,1095.0,5.0,5.0
413,0.0,0.0,2017-03-06,Casa Basta,2017-05-06,2017-05-20,14.0,0.0,14.0,6.0,84.0,mid,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,2016.0,0.0,60.0,0.0,56.0,0.0,2076.0,2017-03-06,519.0,2017-04-03,1557.0,5.0,5.0
414,0.0,0.0,2017-02-22,Casa Boa,2017-07-28,2017-08-01,4.0,0.0,4.0,6.0,24.0,high,0.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,516.0,0.0,60.0,0.0,16.0,0.0,576.0,2017-02-22,144.0,2017-06-28,432.0,4.0,1.0
415,0.0,0.0,2017-05-26,Casa Boa,2017-06-02,2017-06-16,14.0,0.0,14.0,2.0,28.0,mid,0.0,0.0,0.0,0.0,85.0,0.0,0.0,170.0,0.0,1020.0,0.0,60.0,0.0,56.0,0.0,1020.0,2017-05-26,153.0,2017-07-16,867.0,4.0,4.0
